Author,Title,Review,Rating,Dates,Restaurant
WanderlenMalaysia,A buffet nothing to shout about,"There are not many hotels in PJ and I wasn't surprised to find the coffee house crowded to the brim with many families with some obviously celebrating some special events. I managed to get a reservation for the 2nd session starting from 3 to 5 pm. Although it was the 2nd session, I could see many trays were empty but they replenished them fast too. There was a wide range of local food served ranging from Indian, Chinese although the western menu was limited to pasta and lamb. The dining area is huge and I don't blame the staff for feelling overworked. One female waitress was particularly looking very dourly while a male waiter was more attentive. The food was nothing fantastic but it sure did the job of keeping us full. The price per pax was RM75++ in the weekend. Just make sure you place a reservation before you go otherwise you will find yourself very disappointed.Show less",3,Reviewed 10 May 2014 ,Paya Serai
Laurent t,nice buffet,The buffet is really great. Prices change during the week-end and in some special days (Hari Raya) but it remains a good address.,5,Reviewed 3 April 2014 ,Paya Serai
Lengtan67Kuala Lumpur,Just Like Other 5 Star Coffee House,"Nothing really ""wow"" me at this restaurant, maybe was because I was there to attend a seminar and there were other seminar attendees making it just like any other hotel coffee house that I had visited. Food options were aplenty but it was a bit blend for me as I have always opted for stronger taste foodShow less",3,Reviewed 9 January 2014 ,Paya Serai
"hazwan83Subang Jaya, Malaysia","The ""CAPTAIN"" saved the DAY.....","I visit the restaurant on 2nd November 2013 for the Weekend High Tea with my family. Prior to the visit, I called and make a reservation for 3 adult and 1 children with a baby chair. Around 1230 I arrived at the restaurant and then I proceed to my reserved table. I put the baby chair at the space beside my wife and suddenly a lady come to me and said, Sorry Sir.. Please remove the baby chair back at the first location because this is a walkway for hot item. I said, OK.. please relocate my table to a safer place for me to have a dine and safer place to put a baby chair, she said cannot since all the table has been reserved. Unfortunately, there are a table at the rear portion without any reservation. I remain the baby chair and walk away to view the variety of food. Then, the Captain Mustafa came to me and said, Sir we will not responsible if anything happen to your child. I stick with my stand and asked them to relocate our table. I said that I am not the walk-in customer, I have make a reservation and you should know that I request a baby chair and it is your responsible to ensure the safety of my child and my family by put my table at the safer location in the restaurant. The argument happened about 5 minutes until I said.... Don't Make Me Hard To Put The Review In Triipadvisor.. Suddenly, the captain cool down and said sorry Sir, we will relocate your table to the rear portion... after that we enjoy our food and the captain very pleasant entertain our table. The captain really saved the day since I am totally piss off with the service. Hope the management will upgrade the customer service skills especially to the waitress. Another thing, one of the waiter really respect the customer but I forgot to take his name.Show less",3,Reviewed 19 November 2013 ,Paya Serai
vinita j,excellent breakfast,"good food good selection pleasant staff
look out for mustafa who ensures all guess are comfortable and satisfied with meals",5,Reviewed 17 November 2013 ,Paya Serai
"kuldeepsinghgillPenang Island, Malaysia",good overall selection of food,my family and i always enjoy the breakfast here :we get very freshly squeezed juices b4 starting our meal and the selection and quality of food is commendable !! staff !!and i notice that the older staff are goodcant remember all their names but look out for Eskay i think n 1 chap Mustafa very pleasant fellowsfamily n i enjoy our meals there;;Show less,5,Reviewed 10 November 2013 ,Paya Serai
Marshall A,Spacious Restaurant,Exceptional choice at breakfast. Great service. Chefs will prepare your eggs any way you want - and bring tem to your fable!,5,Reviewed 24 October 2013 ,Paya Serai
Rajinder84,Excellent and best in KL,"Everything perfect, thank to staff of Paya Serai, always smiling and in few days, remembered my food choice and even my name :-). Nice to see them greeting us with my name and providing my food choice.",5,Reviewed 18 October 2013 ,Paya Serai
"synicalrulesPetaling Jaya, Malaysia","It was okay, I guess..?!","Was here over the Merdeka weekend to celebrate grandmother's birthday with extended family.I would say that the food is alright and the service is not bad (they cleared plates quickly), but then again, I didn't exactly pay for it myself and so why complain about it?Show less",3,Reviewed 31 August 2013 ,Paya Serai
"SingqueeSingapore, Singapore",Bland and processed food,"I had a Nasi Lemak which I think had been hanging around all day - nasty! Another time I had chicken satay but the meat tasted processed. After that, I only every ordered something that had to be prepared fresh - pasta/grilled chicken/salad - then it was OK.Show less",3,Reviewed 28 August 2013 ,Paya Serai
maymaymieMalacca,"Poor Service, Mediocre Food, and Expensive Parking at Paya Serai High Tea Buffet","Bad experience at Paya Serai High Tea Buffet today. The service is appaling. We arrived 15 minutes early for their weekend high tea buffet which starts at 12.30pm. There was no one manning the entrance, so I walked in to find someone. There were plenty of waitress and kitchen staff walking around but no one bothered to greet and ask for your reservation or seat you down. Few other guests were also walking around waiting to catch the attention of someone to direct them to their tables. Finally I approched a waitress who lead me to my reserved table. Once seated, you are left alone, they don't ask if you'd like iced water, nor automatically bring you iced water (unlike other hotels). 30 minutes into our meal we were still not served any water, and my husband had to flag a waiter down to ask for water for the table. Tables were slow to be cleared, even when there were at least 3 servers at our section. So we just stacked our dirty plates on top of each other. The buffet spread was mediocre. Not much choices and mediocre in quality. There was no seafood section at all, no oysters, prawns, crabs, scallops, mussels on ice etc....there was no japanese or italian section either. The chinese food was very disappointing, the Malay section was the best among all. Dessert ice cream was terrible. They only served those cheap local ice cream in chocolate, strawberry and yam flavour. Do not expect premium gelato quality ice cream here. Surprised a 5 star Hilton hotel serves this kind of ice cream... Shangrila and Mandarin Oriental all serve premium gelato quality ice creams at their buffets.Lastly, parking is super expensive here. We parked for less than 2 hours, and it was RM15. When settling the bill, we gave our parking tickets for validation, but the waiter said it's a flat rate today (Saturday), so no validation is necessary. I think RM15 flat rate for 1 hour plus of parking is ridiculous. We had 2 cars at our table so the parking fee was RM30, which in my opinion is very expensive. Even parking in hotels in the middle of KL city is much cheaper, normally around RM8 for 2 hours of parking, their restaurant dining flat rates are also around RM8, certainly not RM15.Conclusion, poor service, mediocre food, and expensive parking... do not waste your time here.Show less",1,Reviewed 17 August 2013 ,Paya Serai
