Author,Title,Review,Rating,Dates,Restaurant
Leong W,Where the local goes but oily floor,"This is the shop where the local hunger for bean sprout chicken. Compare with Lao Wong, noodle is more origin and soup is more tasty. Bean sprout is more or less the same, but the white pepper is some how different compare with Lao Wong and Onn Kee.Last but not least, the chicken. They will put a lot of oil, especially sesame oil (if I''m not mistaken) that's why I like it. 1 negative comment is the floor. Always oily. So, be careful when you're walking around.Show less",4,Reviewed 4 October 2018 ,Restoran Cowan Street Ayam Tauge & Koitiau
edwinMalaysia,Good Food,"The food was good and very delicious. Price ia okay but can be reduced 
The place is reasonably clean",5,Reviewed 4 October 2018 ,Restoran Cowan Street Ayam Tauge & Koitiau
"bedforoneSingapore, Singapore",Great Food!,Came here instead of Lou Wong cause heard that it's overrated. Food definitely did not disappoint. Not a fan of beansprouts but I ate some cause it was tasty (mostly thanks to the sauce). Noodles were smooth and everything was flavorful. Definitely will return to eat again!We went at 6++pm and were lucky to avoid the dinner crowd before it hit.Show less,5,Reviewed 27 August 2018 ,Restoran Cowan Street Ayam Tauge & Koitiau
"KahFuiKuala Lumpur, Malaysia",Ultimate Chicken and Noodle Experience,"Called up Mrs. Cowan Street, she said be there earlier to get the first table. Queue has built up half an hour before the opening.Only noodle no rice, needs no further intro. Over here having a seat doesn't mean you'll get your order first. The boss would walk over and suggest what you should order. You just say yes or no. That's it and he remembers exactly when to serve you.You just wait and no more drama. Want faster order? The exit is on the front and there are few more shops down the road. Luckily, today I look like a chicken koitiau connoisseur, serving is quick and promptly, very good!Show less",5,Reviewed 23 August 2018 ,Restoran Cowan Street Ayam Tauge & Koitiau
FindTravelPartnerMalaysia,Best in town,Please don't come here when you are super hungry. It take more than 45 minutes from queuing to have a table and for food to be served but all the wait is worth when they serve best chicken and chicken feet. Here don't have rice only have kueh tiao. don't know why Ipoh chicken rice quite expensive compare to other state.Show less,4,Reviewed 12 July 2018 ,Restoran Cowan Street Ayam Tauge & Koitiau
bennyvectra,Delicious chicken rice that is absolutely worth the wait,"Delicious chicken rice that is absolutely worth the wait

Great chicken, chicken feet, intestines/liver, and bean sprouts.
Of course, yummy noodles.

Be prepared to wait for a considerable time period during crowded meal times",5,Reviewed 30 May 2018 ,Restoran Cowan Street Ayam Tauge & Koitiau
"Artll8Kuala Lumpur, Malaysia",Yumm,"The tastes was as I remembered it over the years. We went there during the weekends and as expected the tables were full. Thankfully and fortunately on this blessed day, waiting customers were cultured and polite. We waited outside till it was our turn base on the sequence in which we arrived. Nobody likes to be hawked over and hurried by the presence of others at your back.Show less",5,Reviewed 13 May 2018 ,Restoran Cowan Street Ayam Tauge & Koitiau
"ThomasFromEarthKuala Lumpur, Malaysia",Love this place ,"We went here expecting a line as it is usually quite busy, but we were lucky and had a table right away. The people here know what their doing and you can taste that in all of their dishes. It's not surprising that this place fills up every day with food like this :)Show less",5,Reviewed 7 May 2018 ,Restoran Cowan Street Ayam Tauge & Koitiau
"kayesimonSingapore, Singapore",Worth the wait!,"I read that this resto opens at 6pm. It’s just a few metres from Mari Hostel. It was jampacked when I arrived. I lined up to queue but when I saw people passing thru me, positioning themselves at the table, I walked in as well. There was a group of friends who had an extra chair so I asked if I can sit with them. The uncle with the order pad looked like he had no system of taking orders—he was also collecting payments. After being seated for about 20mins, an auntie gave me chili and utensils. I was so happy!! I gestured so many times to the uncle but to no avail. I was about to cry when an Indian guy bringing the orders to the tables saw my helpless face. He talked to the uncle and in another 15mins my food arrived!!Chicken and the togue looks very plain but boy, they pack flavour!! The soup is very savoury and the noodles is cooked just right. The chicken feet falls off the bone—very soft!Very good!!Show less",5,Reviewed 29 April 2018 ,Restoran Cowan Street Ayam Tauge & Koitiau
s00pingl,Overpriced but irresistible,"This is the one not to be missed if you're sampling chicken beansprouts noodles in Ipoh. Be warned though that during the weekends, you might need to queue along the street to get a table. Love the kuetiao noodles in its flavourful chicken broth. The chicken is tender and perfectly cooked. Operated by an elderly couple with foreign helpers, service can be chaotic at times especially when there's a crowd as there isn't a proper system. So, if we passed by and see that there isn't any queue, we will definitely make a u-turn for it. It's that irresistible even though I deem it a little overpriced.Show less",4,Reviewed 14 April 2018 ,Restoran Cowan Street Ayam Tauge & Koitiau
JennieL682,Best tauge chicken,"高温街芽菜鸡沙河粉Love the flavorful soup and the koay teow. Chicken is moist and tender, the bean sprout is crunchy and tasty. The sauce is bit oily and salty but I reckon it will go well with rice (which they don't serve unfortunately). Half a chicken cost RM28, medium sized plate of bean sprouts for RM8, medium-sized plate of chicken feet for RM8.Show less",5,Reviewed 7 April 2018 ,Restoran Cowan Street Ayam Tauge & Koitiau
Fiona H,Best in Ipoh,Best tauge chicken in Ipoh. They have really delicious chicken feet too. Opens at 6pm and make sure you're there before 6! Or else you'd have to queue up for it,5,Reviewed 22 January 2018 ,Restoran Cowan Street Ayam Tauge & Koitiau
"309jackiepPerth, Australia",Very nice!,"The queue was long but surprisingly the wait wasn't too long. Very smooth hor fun in a delicious clear broth (a rather small bowl though) and chicken was tender and delicate in taste.Reasonably priced at RM118 to feed 8 adults with chicken, a plate of innards, a plate of chicken feet, 2 plates of taugeh and 6 bowls of hor fun.Show less",5,Reviewed 18 December 2017 ,Restoran Cowan Street Ayam Tauge & Koitiau
cwkchee,Bagus,"One of our must eat in Epoh.  Rice noodle fantastic, bean sprouts out of this world, chicken ... sedap nya, and the internals we cannot eat enough.  Only negative..shop has no regular business day ... strike gold if you find it open for business.",5,Reviewed 14 December 2017 ,Restoran Cowan Street Ayam Tauge & Koitiau
"smacklsmJohor Bahru, Malaysia",follow the locals,"Locals' favourite and needless to say, go early to avoid the long queue. But.. go peep if the shop is open. Business days were irregular during my visit. The chicken was drenched in too much soya sauce and thus very salty. They don't serve chicken rice, only noodles. Trick here is, you don't really eat the bean sprouts on its own but mix them with the noodles. What I like most was the chicken intestines - you can't find them in chicken rice shops anymore. Maybe a little high on the price. And you can't select the cut of chicken you prefer.Show less",3,Reviewed 9 November 2017 ,Restoran Cowan Street Ayam Tauge & Koitiau
Jenny C,Overrated,"Food is meh only at best. The portions are small, the lady is abrupt and arrogant. I won't go again even if they paid me to eat. Found a much better place.",1,Reviewed 1 November 2017 ,Restoran Cowan Street Ayam Tauge & Koitiau
Widyandaru,"What was that, MAGICAL NIGHT","As the traveler, i would consider myself to not placing my self as a traveler and tourist but also to live and eat like a localGot a lot of information that this stall has the best ayam tauge in Ipoh and its famous only for the LOCALS, this is where the locals go to devour their dinner and chit chat with their familyLocation is quite far from the main old town, but still a walking distance, thanks for GRAB and UBER application to help me going to these placeI ordered their specialties ayam tauge, which comes with a bowl of souppy noodles (kwetiao)I was surprised and cannot believe how good it was!The chicken was succulent, the right amount of skin and meat, and the dazzle of soy sauce and oil is help improving the taste even better!But, the main highlight is their tauge (beansprouts), i never thought that a piece of beansprout can taste sooo good, they are sooo fatty and crunchy, and came along with the same dressing as the chicken. I miss it when i back to my hometown in Jakarta, where we can't find the same exact fatty beansprout :(Overall, that would be one of the best dining experiences while in Malaysia and i would highly recommend this stall! so much better than the famous one!Locals know what they're doing and what the're eating here, Ipoh have blown me out!Show less",5,Reviewed 10 October 2017 ,Restoran Cowan Street Ayam Tauge & Koitiau
Waldbach,Tasty,The chicken tasted free-range or maybe it's the way they cook the dish. Healthy clean food (soy bean sprouts were delicious) in appropriate portions.,4,Reviewed 26 September 2017 ,Restoran Cowan Street Ayam Tauge & Koitiau
Meng Yang N,Best Chicken and Beansprouts Period,"My regular spot wherever in Ipoh, and IMO serves up the best chicken, Beansprouts, and hor fun around. Best to come early at 630pm if liable to avoid the massive lines to get a table.",5,Reviewed 23 September 2017 ,Restoran Cowan Street Ayam Tauge & Koitiau
Adrian BOxford,Worth the wait,"The opening hours remain an utter mystery, and the system when you get inside runs according to its own rules and not yours, but the food is good, the beansprouts quite excellent, and the noodles perfectly sufficient (no-one stops the greedy ordering more than one bowl).Show less",5,Reviewed 18 September 2017 ,Restoran Cowan Street Ayam Tauge & Koitiau
