Author,Title,Review,Rating,Dates,Restaurant
angelina1994,Best Western food ,"Alfresco fettuccine, vege pizza, salmon with cream, spaghetti classic and seafood aglio olio are something you must try",5.0,Reviewed 7 June 2015 ,Bella Italia
"fsenadaKuching, Malaysia",Pan Pizza is good...,"Been here more than a dozen times, yet I still find my way back here. Why? Cos some of the dishes, is something you cannot get elsewhere, not that they don't make just because weren't as yummy as in here. I always love their pizza. Place is okay not that fantastic but they do serve good dishes.Show less",4.0,Reviewed 11 May 2015 ,Bella Italia
Lister L,"Nice food and good services, even after so long...",Ordered the quadro pizza (4 flavours) and beef lasagnia. Very nicely done and just the way we liked it. The lasagna is the best I have tasted before.,5.0,Reviewed 7 May 2015 ,Bella Italia
aleks_bd,good and cozzy,Good pizzas pastas for a restaurant open years ago they still manage to keep good quality of food .... Friendly staff who r owners them self being helpful at any moment .,4.0,Reviewed 26 February 2015 ,Bella Italia
TRAVELLER_KSM,Nice italian food in Kuching!!,"Must try the carbonara. BEST in the town!!! We went there at 6pm and suprised that still have a seat. The Cook is Italian. The food is flavourful with lots of herbs, tasty!",5.0,Reviewed 31 December 2014 ,Bella Italia
Meun L,Pasta craving satisfied!,"I went here for a pre-birthday dinner, surprised we managed to get a table. I must admit they have the best carbonara in town. The pricing was fair enough and the service was nice.",4.0,Reviewed 13 December 2014 ,Bella Italia
chrisrG895QF,Fabulous takeaway Italian experience,Just had a lamb shank penne and olive oil vegetable spaghetti made special order to take away. Sensational! Really loved it,5.0,Reviewed 16 November 2014 ,Bella Italia
"feliciageneKuching, Malaysia",Thin crust authentic Italian Pizzas and Mediterranean food.Flavourful.,"It is my favourite place for Italian and Mediterranean food. Food is flavourful with lots of herbs, light and zesty. I do agree with other people who say this is the Best Italian restaurant in town. The Owner/cook/waiter really know how to cook mama's food for us. It is a small establishment so the owner is the cook and waiter as well. Just like mama right? Cook and serve us too. Mama Mia!Have been there several times and just love it.Show less",5.0,Reviewed 1 October 2014 ,Bella Italia
CatsandNatureLover,Authentic Italian spread,"I was here with my mother & siblings. The food was great. We were very happy with the various pizzas, much better than those big pizza chains. The owner is very friendly and warm towards the customers. Also the waitresses have good customer service skills.",4.0,Reviewed 1 October 2014 ,Bella Italia
By5484,Best Italian restaurant in town,"Went here a few times with my family. Really love the hospitality this place provided. The food were amazing, especially the pizza, pasta & desserts, we were never disappointed. Looking forward to come back here again.",4.0,Reviewed 21 September 2014 ,Bella Italia
vivienateng,pre graduation photo shoot lunch at bella italia,"we were at this place after my graduation photoshoot.   a very cosy place,  nice owner/waiter found out he's Bosnian and serving halal food.

luved their salad and we assorted pizzas.",5.0,Reviewed 20 September 2014 ,Bella Italia
Jessie L,Thin crust pizza,"This is one place that you get to savour aromatic thin crust pizza and delicious pasta. Deep-fried calamari is a 'must try' appetiser. I love the lamb shank as well, tenderly cooked with yummy sauce. Staffs are attentive and friendly too.",4.0,Reviewed 9 September 2014 ,Bella Italia
"cyrildasonKuching, Malaysia",Good service poor location,"Bella italia has been around for quite sometime and is famed for its pizza.Compared to other indie pizza places, Bella Italia is adequate with good service, polite waitresses and a simple environment.The pizza was okay, the mushroom soup was wonderful and the fetucinni carbonara was not bad.Thr only problem with this joint was that its all the way in BDC hence not accesible if you dont have transportation.Show less",4.0,Reviewed 3 September 2014 ,Bella Italia
vanadiumhoMalaysia,Overall standard dropping,Had been here many times since its opening years ago. The pasta and pizza are always good back in old days but the overall standard is dropping recently. It is quite pricey with the food's potion shrink now and taste is slightly adapting to the local. Staffs are quite friendly but they do not offer a professional service.Show less,3.0,Reviewed 1 September 2014 ,Bella Italia
"CCallanMelbourne, Victoria, Australia",Pasta is better than their pizza,"It's unassuming from the outside but inside it's a quaint and cozy little Italian restaurant. Went here after reading a lot of good reviews from friends. I was hoping this place would be 'a gem' of my neighbourhood. Service is a huge disappointment, waitress was not helpful, no host in site but seemingly dismissive waitress stormed over. Everyone say you have to get used to it when you visit restaurants in Kuching. Restaurants i have been to those waiters will usually ask the guests ""how is everything"" right after they take their first few bites. Nothing like that happen here.We had mushroom soup and garlic bread before main dishes were served. The mushroom soup is amazing especially the freshly baked garlic bread! We then had Hawaiian pizza, nothing outstanding which i think was pretty standard, as for ingredients, Pizza Hut is better. I would love to try Pinocchio pizza next time. Risotto Pollo is a huge disappointment... all i could taste was peppers, overcooked rice and more peppers. Spaghetti Con Cozze is the highlight! Mussels are fresh and perfectly cooked, i just love dishes that come with asparagus. I was expecting them to have fettuccine bolognese which i like...The price is reasonable so no one get to complain about this. It is an amazing Italian restaurant in Kuching overall. Would visit again for better pizza and risotto.Show less",4.0,Reviewed 30 August 2014 ,Bella Italia
"ibangirlPhoenix, Arizona",Good pizzeria,"It has good pizza selection, one of the few decent pizza restaurant in kuching. I prefer thin crust pizza which is hard to find in kuching. Quite a small restaurant, so the tables are close together and it can be noisy. The staffs are friendly and service is quite fast.Show less",4.0,Reviewed 19 August 2014 ,Bella Italia
JulianF584,Nephew loves their pasta,"Located across from the four point hotel in kuching.

Small restaurant serves fresh pasta and pizza.

Very good authentic italian food.

Should go if you fancy italian",4.0,Reviewed 29 July 2014 ,Bella Italia
"harvlawBeijing, China",Decent Italian in Kuching,"My wife and I decided to try Bella Italia when we had an unexpected wait at the nearby airport (5 min by taxi). The restaurant has an expansive menu of traditional Italian dishes, included pastas as pizzas, My wife had one of the seafood pastas which she said was good. I had a pizza, which there are very thin crusts. The pizza was tasty but could have used a bit more sauce. The house salad was excellent. This was a simple restaurant that served up very serviceable food. Would I make a special trip to Kuching to try it again? No. But if you are in the area and have a little time on your hands it certainly does the job.Show less",4.0,Reviewed 27 May 2014 ,Bella Italia
"FEEDBACKS2014Kuching, Malaysia",GOOD FOOD AT SIMPLE ENVIRONMENT,"Ideally located opposite a 4 star hotel in Kuching, or about 2 km from Kuching Airport or about 5 km from The Borneo House, a new land mark to Kuching city. It is housed at a shophouse with ample parking right in front of the restaurant. Very nice Italian food with simple Italian setting. This is my favorite western restaurant in Kuching.Show less",4.0,Reviewed 12 March 2014 ,Bella Italia
JulieP104,Great Italian food,"Have been here on a number of occasions ,the staff are always friendly and helpfulFood is the best Italian in Kuching .The garlic bread is really good made from pizza dough not just bread with garlic on top as in some places .The pastas and risottos are all good I would recommend this restaurant to anyone who enjoys good food and a relaxed atmosphere They do not serve wine but you can take your own and there is no corkage chargeShow less",4.0,Reviewed 11 March 2014 ,Bella Italia
