Author,Title,Review,Rating,Dates,Restaurant
"EroslkhSingapore, Singapore",Good Food at Forgotten Place,"Was exploring the oldest (now neglected) part of the City and got attracted by the big local crowd in the eatery. An old eating place with air-con that have seen the good old days when the area was flourishing with business activities The roasted ducks, pork, sausages, etc, looked tempting and inviting. Ordered the herbal roasted duck, roasted pork, sambal vege and double boiled soup for 4 pax. The pork with its crispy skin was juicy and nicely spiced. The duck was meaty and juicy; the sauce had a nice aroma of very light Chinese herbs. The duck with its sauce tasted familiar and may be better over the same dish back in Singapore. Found out upon enquiring that the Chef is actually advising that restaurant chain in Singapore on the recipe for the herbal roasted duck. Beside the roasted items, this eatery also dish-out a good varieties of zhi-char dishes. Good experience to dine in a setting that brings you back in time to the 50s or 60s. Bill - well below RM$100/-. Wow.... (Regrets, were too pre-occupied that we forgot to capture this experience in picture).Show less",4.0,Reviewed 31 July 2013 ,Restaurant Ya Wang
"VincentCham32Kuala Lumpur, Malaysia",Excellent as usual. ,Been here a couple of times already but finally taking the time to review this place. Hidden within factory lots lies this beautiful place filled with plants as decor to give it a very nice and eco feeling.I have always loved their breakfast menu not to mention the warm smiles and service from the crew. Keep up the good work. Show less,5.0,Reviewed 20 August 2020 ,People & Places Cafe
"JustineL361Singapore, Singapore",One of the best cafes in JB ! Consistently good ! ,"Location It is nestled in an industrial estate and so it is not easily accessible. Ambience Garden- like atmosphere with lots of greenery. High ceiling with natural light. Industrial style of decoration. Loud jazzy music. Service The staffs were fast to attend to us. They explained things clearly such as their coffee machine was down. The staff made the effort to return to our table to inform us that the coffee machine was working again. The service was friendly, polite and fast. The food and beverages were also served quickly. Food & Beverage Good quality food. Nice presentation. Interesting and innovative palate of taste. The serving size was substantial. I have tried the Sencha Green Tea in a Pot, Ice Matcha and A Cool Magic. The Sencha Green Tea was brewed with tea leaves which is a plus to me.Show less",4.0,Reviewed 12 February 2020 ,People & Places Cafe
Mrs_Doris_Yeo,Birthday celebration,The beautiful decorated cafe with many plants gave one a relaxing and positive vibes the moment you step in. Love the upbeat ambience with lively music. Went there to celebrate my son’s birthday and they were able to make something so fast at last minute request. Food is delicious and prices are reasonable too! Worth a visit!Show less,5.0,Reviewed 22 December 2019 ,People & Places Cafe
678paolol,A bit of Australia caffee in JB,It is not located in the city center... But it is always full of people the food is good and looks nice and the coffee as well. It is better to visit not on Saturday at lunch time. 👌,4.0,Reviewed 21 December 2019 ,People & Places Cafe
"VincentCham32Kuala Lumpur, Malaysia",Hidden sanctuary. ,"This was my second trip there. The food as usual was consistent to the first time. Service was great too. Coming from a FnB background, I appreciate the little things they do like refill your water goblet when it’s almost empty or change your paper napkin with a new one when it’s dirty. Good job to the tall fair skinned Chinese girl who was very warm and friendly with us whilst providing good service. And also kudos to the Indian guy for being very welcoming and remembering me from my previous visit (even remembers where I sat previously).Only one thing if I can comment is to try using trays when clearing tables rather than stacking all the glassware in your hands whilst clearing.Other than that, a superb place to chill with nice greenery, good service and good food. Show less",5.0,Reviewed 14 December 2019 ,People & Places Cafe
"612daphnesSingapore, Singapore",interesting decor ...,"was brought here by my brother, who had recommended this place. However, we got lost a little coming here, even with the GPS. it is nestled inside an industrial area. Staff was ok, friendly and responsive to any questions we had. However, do be warned that waiting for the food takes ages. that being said, the food isn't too bad. Show less",4.0,Reviewed 11 December 2019 ,People & Places Cafe
dpdong,Great food and service,Staff are super friendly. This is our second time of visit but we still want to come back next time we are in JB. Food is great,5.0,Reviewed 7 December 2019 ,People & Places Cafe
"donutstravelsDoha, Qatar",Overhyped,"This place is overhyped. The cafe is situated in an industrial area. When we got there, there was already a stretch of queue. After leaving our names, we were told that it would take approximately 45mins. We had no choice but to wait as there’s nowhere else to go since the cafe is in some “birds don’t lay eggs place”.The cafe is co-shared with a furniture showroom. Took them an hour to get us seated. While the ambience and food are instagrammable, I wouldn’t say so for the food, beverage and atmosphere.We ordered a latte, sencha green tea, Englishman’s breakfast and a roasted chicken leg with pita bread. The latte came lukewarm; it was nothing like what the others rave about their coffee. The food were average. Not sure if it’s due to the crowd?The service was horrendous. One of the service crew couldn’t understand simple English. I had asked her for some ketchup and she nodded her head but never get back to me and went on chatting with her colleagues and doing other stuff. I found out later from another waitress that they didn’t have ketchup but had chilli sauce instead.Although the cafe looks hipster, with the young service crew and ambience, it felt like a market place instead. The crew were just shouting orders and payments across to each other. If you’re looking for a place to chill, this is not the place for you. There is also a dining time limit. Overall, it was a total disappointment. Show less",2.0,Reviewed 7 November 2019 ,People & Places Cafe
JustineL361,Good Food Nice Ambience ,"Ambience 
Garden- like atmosphere with lots of greenery. High ceiling with natural light. Industrial style of decoration. Loud jazzy music.",4.0,Reviewed 6 November 2019 ,People & Places Cafe
ClaireC4647Singapore,Great atmosphere and food,"Affordable prices for pretty good brunch food. Tried almost all the dishes on the menu and most of it were yummy. However most of the food were too much for one person to finish either because of big portion size or because the flavours are ""strong"". Loved the smoothie bowl, quesadilla and coffee in particular. Went during lunch hour on a Friday and there was no queue. Staff were decently friendly too. Highly recommend!Show less",5.0,Reviewed 13 October 2019 ,People & Places Cafe
Vanessa O,Nice and affordable brunch!,"Awesome and relaxing place! Servers were friendly and fun. Food was cheap and good. However, you will be to be patient as it's around 30-40mins waiting time to get a table.",4.0,Reviewed 14 April 2019 ,People & Places Cafe
"angel_yayaJurong East, Singapore",Highly recommended for relaxing place ,Quesadilla with tomyum taste was my first! Definitely worth the price and not to mention the food was delicious !! Hubby had Salmon with cauliflower kimchi. The peanut butter wad handmade and we bought it. Would love to come back again for the other menus♥️. Good ambience and friendly staffs :))) Show less,5.0,Reviewed 22 March 2019 ,People & Places Cafe
"JohninCumbriaCalder Bridge, United Kingdom",A refreshing new concept for JB,"Because of the rave reviews we just had to give this place a try, it certainly is a unique and refreshing concept thrown into the industrial wilderness of Johor Bahru and amazingly it seems to be surviving quite nicely, well beyond the critical novelty time period. Personally I was quite impressed and would go back again but not so my three companions, mainly because they said the food was nothing special and the timing was way off, in fact there was such difference between the delivery of the first two meals which came together and the second and third which were so interspersed that the first and second were almost consumed before the third came and the when the last one was eventually presented everyone else had finished off their plates. I tasted two of the dishes besides my own and thought the taste was great perhaps though a little too rich for my local accomplices, the dining room service was overwhelming with so many staff gliding around or busy doing something, the coffee was spot on, but unfortunately for my companions the kitchen delivery and dishes had let us down.Show less",4.0,Reviewed 17 March 2019 ,People & Places Cafe
