Author,Title,Review,Rating,Dates,Restaurant
"Jeane_LssKuala Lumpur, Malaysia",Nice & Affordable Weekend Buffet!,Great variety of food and love the grilled crab! Very affordable price for buffet and it is definitely worth it if you love seafood as we do. I don't really eat raw seafood but I did have a good meal with the cooked food and some sashimi(at the very last I still tried out some and they tasted really fresh and surprisingly acceptable for me!) Recommend to try their weekend buffet! Show less,5,Reviewed 15 June 2018 ,Kampachi Plaza33
YeongShengT3,Great service team and professional manager Kevin,1st time here for Sunday buffet. It's was so nice and affordable price. Staff is friendly and the manager Kevin is very helpful. Variety of food and sure will return.,5,Reviewed 29 April 2018 ,Kampachi Plaza33
"WongHY17Subang Jaya, Malaysia",Best Japanese food in PJ,"We came in a large group, more than 15 pax.I notice the waiter took our orders in a chart format, drawing out squares to indicate our seating arrangement, and individual orders. Very good way to manage large groups.Be prepared for a huge bill, as the cheapest main course starts from RM 60 onwards.Had the Una Don, a big bowl of fragrant rice with 2 pcs Unagi and miso soup.This is not to be confused with the Unagi set, which comes with more side dishes, but smaller Unagi pieces.Without a doubt, this is one of the best Japanese restaurants around!Show less",5,Reviewed 4 March 2018 ,Kampachi Plaza33
wanming,Good sets ,Have come here for their set lunches.. Very good and well priced. Everything is tasty. Service is good.,5,Reviewed 22 January 2018 ,Kampachi Plaza33
"MeiYoongKuala Lumpur, Malaysia",Buffet Lunch - Honest Review,"We went to Kampachi for buffet lunch on New Year. Buffet is ala carte order based. We are welcomed with a shocking incident where we spotted a mouse running across the kitchen area during the middle of our lunch. We informed the manager soon after that and promised will look into it. My family members are disappointed with that incident.Otherwise, food quality is good. Staff is friendly and helpful except 1 male waiter which he show us a dislike face when we make order.Show less",3,Reviewed 4 January 2018 ,Kampachi Plaza33
BackPacker747618,A letdown - Not worth the price,"For the Kampachi brand name and the prices they charge- this one was a clear letdown. Ive been here several visits- all business lunches and not one visit was pleasant. They missed out my meal (twice)- I was served only after all the others on my table were finished. Also, the wait staff are unable to explain anything much on the menu. I asked what's the difference between ordering the Gindara set vs Gindara and they could not explain to me properly. Unfortunately, I ended up ordering the wrong thing - I wished it could have been explained and I ended up with a really small miserable piece of fish. The staff there look fed up and impatient- and its quite clear that they sorely lack training. When we asked for refills of green tea we often got long sour faces. The food itself was either average or below average- some dishes were cold and not at the usual standard Im used to at Kampachi. Avoid this outlet at all costs... its really not worth itShow less",2,Reviewed 4 January 2018 ,Kampachi Plaza33
"wyew5125Subang Jaya, Malaysia",Pricey but worth the quality,Had the Saturday brunch buffet for RM168 per pax. Abit pricey but its really worth it. The sashimi comes in thick slices and the menu has wide selection of ala carte dishes that comes in small sizes so you can enjoy other items. Service is generally good.Show less,4,Reviewed 30 October 2017 ,Kampachi Plaza33
"hs8733Kuala Lumpur, Malaysia",Birthday Dinner for father,"My father used to take the family for dinners at Kampachi Equatorial KL which we thoroughly enjoyed, the quality of the food, the ambience and fast service.We were disappointed when the restaurant closed down along with the demolition of Equatorial Hotel.They reopened outlets in Pavillion, Troika and Jaya 33.Took party of 4 for dad's 70th birthday party and it reignited his love for all things Kampachi.The restaurant was well decorated and given its fine dining status, pretty much with quiet and steady clientele.The staff was attentive and obliging, attending to our requests promptly. Very polite and shuffling around with hardly any noise.Food was spectacular, special mention to the beef tenderloin teppanyaki, scoring 8.5/10 (my personal rating). The tenderloin was succulent, tender and juicy. Not to be missed!Will definitely come back and here's to hoping that Kampachi will retain the quality of its services and food!Show less",4,Reviewed 25 December 2016 ,Kampachi Plaza33
"MrGovindanKlang, Malaysia",Quality Japanese Dinner with client,"Had a official dinner with customer, place was well organized and serves high quality japanese food. We booked the private room which sits 10, it served the purpose well as we wanted to have a nice private dinner. Recommended for business dinner, you can call and place your reservation for private roomShow less",4,Reviewed 19 November 2016 ,Kampachi Plaza33
kienhoetan,Good quality Japanese food,Came here for the Saturday a la carte brunch and must say the quality of sashimi and most dishes are good. Service was also to a high standard..,4,Reviewed 5 November 2016 ,Kampachi Plaza33
SwissAngel88Singapore,"Good quality sashimi, good Japanese food, great service.","Been here twice with the family and enjoyed our meals. A bit pricey but really good authentic Japanese food. The first time, it was a 2-session lunch buffet and then later, they changed it to just a 1-session lunch buffet. Sashimi was really fresh. The staff service was as good as the food! The kitchen staff / chefs were creative - as they do not serve any western cakes (food), they created birthday 'cakes' from food served at their restaurant for both our birthday celebrations.Show less",5,Reviewed 27 October 2016 ,Kampachi Plaza33
yeelaml2015,Well Known Japanese Restaurant in a new location,This is the restaurant from the old Equatorial Hotel. Its weekend Japanese Buffet lunch continues to be very popular. It is recommended that bookings be made for the buffet. Its quality continues to be good but the prices are on the high end.,4,Reviewed 31 August 2016 ,Kampachi Plaza33
noisyminor,"Delicious dishes, good service, comfortable settings ","The service crew is warm, welcoming and knowledgeable though some may have too strong foreign accents to understand. The menu is impressive with simple entrée, delicate sushi sashimi, interesting beef creations, no-brainer sets, house specialties and funky desserts. There is also a drink menu that comes with different types of green tea, sake and wine. The restaurant also has its own special soy sauce (which you have to ask for).The dishes we tried were all interesting and delicious. The only two down side were the not-so-good-looking tempura ice cream, (which tasted ordinary). And that the recommended garlic rice for the sirloin steak we ordered was delivered late after 3 reminders. Fortunately, the very apologetic captain came to explained the problem and promised to improve on this. We left with stuffed tummies and happy mood knowing that they were serious about their business.Definitely will try it again soon. Show less",4,Reviewed 21 August 2016 ,Kampachi Plaza33
"frenchguyinklKuala Lumpur, Malaysia","Fresh, authentic but way overpriced","Kampachi with its Jay 33 outlet stands by its reputation of offering good quality authentic Japanese food with fresh, partly imported, partly local fish used for good quality sushis and sashimis, but the difference in price compared to some other good chains offering authentic Japanese food (and there are quite several now competing in the greater KL area) is absolutely not justified by the difference in quality or even the difference in service. So for me I don't go back there as I can get the same quality of food, at least the same quality of service, the same authenticity and freshness but for at least 30 to 40% less the price.Show less",3,Reviewed 9 May 2016 ,Kampachi Plaza33
FayDragonica,Fresh and good,"The sashimi is one of the freshest tasted and the cold soba noodles are very refreshing. Tempura however, can be served seperately from the rice as it gets soggy if not eaten immediately.Show less",4,Reviewed 24 March 2016 ,Kampachi Plaza33
"KhengSan Francisco, California",Fave Japanese in KL,"Yes it is rather pricey compared to other Japanese restaurants in KL, however.... the quality of the produce, the freshness of the fish and the delicate style of cooking make it the best Japanese restaurant for me by far in this city. We normally book the private room for a fee of RM75, I personally love the tea selection - every time we are in town I try a different one - makes me think of Japanese courtyards. Their tofu dishes are delicious, their sashimi absolutely sublime (super fresh and cut in just the right size to melt in your mouth) fave dessert is their mochi... these for me are their highlights - thinking about it makes want to head there tonight!Show less",5,Reviewed 10 March 2016 ,Kampachi Plaza33
"tony12cuKuala Lumpur, Malaysia",Way overpriced Japanese food,"Bearing the price that the restaurant charge in mind, the food is not up to par, and the service lousy (probably because of the unexpected Chinese New Year crowd).The food also took very long to be served, between the first dish on the table and the last.For the price that we were paying, we expected a lot more.Show less",2,Reviewed 2 March 2016 ,Kampachi Plaza33
