Author,Review,Rating,Restaurant,Location
Afiqah Tasneem,A bit pricey but foods tasted so good and staffs were friendly. Went back home with happy tummy,"Rated 5.0 out of 5,",ALRAWSHA RESTAURANT,"2, Jalan Platinum G 7/G, Seksyen 7, Shah Alam, Selangor"
Zara “zara0402”,"12152018-SaturdayCome here after watching PIALA AFF SUZUKI M'sia vs Viet (0-1). 😋We arrived around 11pm and being informed restaurant closed at 12am. Despite being late, staff still welcome us with smile & willing to take orders and wish we can finish before 12am.Seriously, the food was tasty, service was fast, brilliant & warmth, reasonable price & parking is easy & free too.The lamb kebab is my favorite, Mango juice-I've drink like so many glasses... Hahaha... Place is nice & beautiful too. Just to remind you guys, portion is very big-we ordered lamb mandy, which the portion is actually for 3 people but there were six of us & we struggled to finish it. Hahaha.. Kudos to the staff, the restaurant almost closed but they always smile which makes the environment felt so much better.Overall, very good experience. Sure will come again <312152018-SaturdayCome here after watching PIALA AFF SUZUKI M'sia vs Viet (0-1). 😋We arrived around 11pm and being informed restaurant closed at 12am. Despite …More","Rated 5.0 out of 5,",ALRAWSHA RESTAURANT,"2, Jalan Platinum G 7/G, Seksyen 7, Shah Alam, Selangor"
Nahida Rimi,Delicious buffet ifter.plenty of items .specialy adani tea is awesome.,"Rated 4.0 out of 5,",ALRAWSHA RESTAURANT,"2, Jalan Platinum G 7/G, Seksyen 7, Shah Alam, Selangor"
Adida yang amri,Food yummy portions generous. Ambience relaxed. Spacious. It does have a mixed themed decor. English castle with amoured knights to greet you but once you walk in its arabian tent come castle look.,"Rated 5.0 out of 5,",ALRAWSHA RESTAURANT,"2, Jalan Platinum G 7/G, Seksyen 7, Shah Alam, Selangor"
Nurfidayu Mahamed Ramly,Delicious food & not spicy at all. Had to request for 'Cili' just to make it a little spicier. The baklava is super nice & not too sweet.,"Rated 5.0 out of 5,",ALRAWSHA RESTAURANT,"2, Jalan Platinum G 7/G, Seksyen 7, Shah Alam, Selangor"
muhaimin hirani,"Friendly and helpfull staff...Nice and cozy place to gather with family, friends or company event...","Rated 5.0 out of 5,",ALRAWSHA RESTAURANT,"2, Jalan Platinum G 7/G, Seksyen 7, Shah Alam, Selangor"
Izan Taib,I tried their shawarma.. Order mix platter tapi better the shawarma lamb ones. Double thumbs up,"Rated 5.0 out of 5,",ALRAWSHA RESTAURANT,"2, Jalan Platinum G 7/G, Seksyen 7, Shah Alam, Selangor"
Huzaifah Ahmad,Good place when you crave for Arabs food. But the taste and quality are lower compared with Al-Rawsha HQ near Bulatan kg Pandan. They should standardise and maintain the freshness of their food here.,"Rated 4.0 out of 5,",ALRAWSHA RESTAURANT,"2, Jalan Platinum G 7/G, Seksyen 7, Shah Alam, Selangor"
Mashkur Muhamad,Authentic arab foods available here . Nice and delicious . Price just reasonably accepted ..,"Rated 5.0 out of 5,",ALRAWSHA RESTAURANT,"2, Jalan Platinum G 7/G, Seksyen 7, Shah Alam, Selangor"
Muhd Ashraf,I came here on Ramadan & during breaking of fast ceremony. too crowded seriously,"Rated 5.0 out of 5,",ALRAWSHA RESTAURANT,"2, Jalan Platinum G 7/G, Seksyen 7, Shah Alam, Selangor"
Ary Kasya,Small prayer room. Only suitable for less than 10 people at one time.,"Rated 4.0 out of 5,",ALRAWSHA RESTAURANT,"2, Jalan Platinum G 7/G, Seksyen 7, Shah Alam, Selangor"
zaini abdullah,"I ordered rm200 nasi kambing mandi this evening, but the rice used was not the variety used for mandy rice. Wrong spices was used for making soup. It is not the usual lamb mandy that I used to eat from your restaurant.   You better get your usual cook, otherwise your business will go down the drain. This is my sincere comment. Buck up guysI ordered rm200 nasi kambing mandi this evening, but the rice used was not the variety used for mandy rice. Wrong spices was used for making soup. It is not the usual lamb mandy that I used to eat from your restaurant.   You better get your …More","Rated 1.0 out of 5,",ALRAWSHA RESTAURANT,"2, Jalan Platinum G 7/G, Seksyen 7, Shah Alam, Selangor"
Nordin Salem,Nice place for dinner.... arabic style,"Rated 5.0 out of 5,",ALRAWSHA RESTAURANT,"2, Jalan Platinum G 7/G, Seksyen 7, Shah Alam, Selangor"
Alina Rich,Delicious arabian food... Magnificent place,"Rated 5.0 out of 5,",ALRAWSHA RESTAURANT,"2, Jalan Platinum G 7/G, Seksyen 7, Shah Alam, Selangor"
Siti Syakirah Muhamad,Many choices to choose from and the price is very affordable. The ambience was beautiful and the food was very2 good. really recommended 😍,"Rated 5.0 out of 5,",ALRAWSHA RESTAURANT,"2, Jalan Platinum G 7/G, Seksyen 7, Shah Alam, Selangor"
Hassan Reza Rasoly,"I am really not happy with service and quality, the lamp was very bad test and I will never come again also not recommend","Rated 1.0 out of 5,",ALRAWSHA RESTAURANT,"2, Jalan Platinum G 7/G, Seksyen 7, Shah Alam, Selangor"
Azhan Abdul Hamid,Excellent Food and nice place. Reasonable price.,"Rated 5.0 out of 5,",ALRAWSHA RESTAURANT,"2, Jalan Platinum G 7/G, Seksyen 7, Shah Alam, Selangor"
Aizi,Food okay but the queue to pay so long and took so long to pay. Should make it easier,"Rated 3.0 out of 5,",ALRAWSHA RESTAURANT,"2, Jalan Platinum G 7/G, Seksyen 7, Shah Alam, Selangor"
bedsend,"Beautiful restaurant, but very hot inside. Can't feel the aircond. Im sweating. As for the food, its good but i've tasted better. For such big restaurant i expected the taste to be excellent, but still ok la. Plz make the aircond cooler next time. Esp when there's big crowd. Tq","Rated 3.0 out of 5,",ALRAWSHA RESTAURANT,"2, Jalan Platinum G 7/G, Seksyen 7, Shah Alam, Selangor"
Shahruzaman Mohd Hashim,ample parking space rice is generously served,"Rated 4.0 out of 5,",ALRAWSHA RESTAURANT,"2, Jalan Platinum G 7/G, Seksyen 7, Shah Alam, Selangor"
Adam Aziz,"Good Food and fast service here, they allow dine in for vaccinated customers (2Dose)however they lack in following the S.O.P, the table arrangements are not apart enough, i believe they have 2 stories why not accommodate those areas and have large gap between tables for us customersGood Food and fast service here, they allow dine in for vaccinated customers (2Dose)however they lack in following the S.O.P, the table arrangements are not apart …More","Rated 4.0 out of 5,",ALRAWSHA RESTAURANT,"2, Jalan Platinum G 7/G, Seksyen 7, Shah Alam, Selangor"
Hazim Azmi,Food was great and affordable consodering its location.,"Rated 5.0 out of 5,",ALRAWSHA RESTAURANT,"2, Jalan Platinum G 7/G, Seksyen 7, Shah Alam, Selangor"
maizatul emi taserip,Nice food.. nice staff.. nice deco,"Rated 5.0 out of 5,",ALRAWSHA RESTAURANT,"2, Jalan Platinum G 7/G, Seksyen 7, Shah Alam, Selangor"
Khuzaimi Shaari,"Went for iftar first time at this place. It was crowded. People were struggle getting food. Log que at only 1 place serving buffet. Food quality was average. Buffet price consider cheap rm50 adult, rm20 for kid. Will consider again next time to come here but not during iftar/buffet.","Rated 3.0 out of 5,",ALRAWSHA RESTAURANT,"2, Jalan Platinum G 7/G, Seksyen 7, Shah Alam, Selangor"
Nazaruddin Hairazi,"I just love it. Lamb kabsa is good. Most importantly, clean.","Rated 5.0 out of 5,",ALRAWSHA RESTAURANT,"2, Jalan Platinum G 7/G, Seksyen 7, Shah Alam, Selangor"
Meh8210,"For people who likes middle eastern food, this is the place to go!Do remember that some food comes with roti so don't ask for more or who will be finishing them for you hahahaIf you are coming with a big family, do make a reservation because after 8pm, the place will be full.But due to the closed place, the noise from every customer is quite loud tho but if you don't mind the noise then it's okay for you.As for the taste, the menus with nasi arab are very much recommended! Can't remember the name (maybe chicken kabsah i think) is very delicious, the chicken is very softttttt.. YUM!For people who likes middle eastern food, this is the place to go!Do remember that some food comes with roti so don't ask for more or who will be finishing them for you hahaha …More","Rated 4.0 out of 5,",ALRAWSHA RESTAURANT,"2, Jalan Platinum G 7/G, Seksyen 7, Shah Alam, Selangor"
Fitri Razak,"Nice food, good service at average price","Rated 4.0 out of 5,",ALRAWSHA RESTAURANT,"2, Jalan Platinum G 7/G, Seksyen 7, Shah Alam, Selangor"
Nazreen Fareed,"Love the service here. So fast even during peak hours. Good food, suitable for family gatherings","Rated 5.0 out of 5,",ALRAWSHA RESTAURANT,"2, Jalan Platinum G 7/G, Seksyen 7, Shah Alam, Selangor"
ilias hamid,"Nice service, delicious food and reasonable price, strategic place","Rated 5.0 out of 5,",ALRAWSHA RESTAURANT,"2, Jalan Platinum G 7/G, Seksyen 7, Shah Alam, Selangor"
Mohd Azrin -,3 star because good food. But bad customer service.,"Rated 3.0 out of 5,",ALRAWSHA RESTAURANT,"2, Jalan Platinum G 7/G, Seksyen 7, Shah Alam, Selangor"
Kamarulzaman Omar,"Restaurant design is similar to the main branch in KL, spacious and very clean. Service is fast (but then again was there during off peak hours). Food was delicious. Recommended for Arabic cousine in Shah Alam.","Rated 5.0 out of 5,",ALRAWSHA RESTAURANT,"2, Jalan Platinum G 7/G, Seksyen 7, Shah Alam, Selangor"
Ainul Ariffin,The lady at entrance counter is very rude n has no manner! So arrogant !,"Rated 1.0 out of 5,",ALRAWSHA RESTAURANT,"2, Jalan Platinum G 7/G, Seksyen 7, Shah Alam, Selangor"
Deryck Takudai,Sanaa restaurant in cyberjaya taste more better with cheaper price. overall not too dissapointing,"Rated 3.0 out of 5,",ALRAWSHA RESTAURANT,"2, Jalan Platinum G 7/G, Seksyen 7, Shah Alam, Selangor"
Aida Ishak,"Service was slow, probably because they had a huge crowd & not enough staff. Ground floor is for ala carte, 1st floor is for ramadan buffet. We had 2 sets of nasi arab with lamb, mango juice & mint lime. Lamb mendi was nice, lamb kabsa was too much fat. Mango juice was yummy but mint lime was too sour. Total bill was RM81.05 for 2 pax. Overall, I think the place was very noisy. Our drinks arrived first followed by the rice. They'd forgotten our sides; had to call the waiter & waited until the rice is cold before the sides were brought to our table. Soup spilled due to the waiter's rough handling. We requested for an extra bowl of soup but it never arrived. The workers cleaning the tables were rough. Will I come back here? Nope..Service was slow, probably because they had a huge crowd & not enough staff. Ground floor is for ala carte, 1st floor is for ramadan buffet. We had 2 sets of nasi arab with lamb, mango juice & mint lime. Lamb mendi was nice, lamb kabsa was …More","Rated 3.0 out of 5,",ALRAWSHA RESTAURANT,"2, Jalan Platinum G 7/G, Seksyen 7, Shah Alam, Selangor"
Nesh Rajah,Great food. Go here,"Rated 5.0 out of 5,",ALRAWSHA RESTAURANT,"2, Jalan Platinum G 7/G, Seksyen 7, Shah Alam, Selangor"
Nzn Ismail,"Good food, fast & systematic service by the staff. The place was packed during Buka Puasa so do call for reservation. They have the ground floor for ala carte customers and 1st floor for buffet customers. Buffet is RM50/pax. Parking is limited but you can park outside at the shop lots area. Overall we are satisfied & full.","Rated 4.0 out of 5,",ALRAWSHA RESTAURANT,"2, Jalan Platinum G 7/G, Seksyen 7, Shah Alam, Selangor"
Azizul mohd amin,Good place for middle east food lover. Comfortable place for dine in.,"Rated 5.0 out of 5,",ALRAWSHA RESTAURANT,"2, Jalan Platinum G 7/G, Seksyen 7, Shah Alam, Selangor"
FaR O Fatin,The most delicious Nasi Arab Kambing is here! 2pax can be fitted for 3 person!,"Rated 5.0 out of 5,",ALRAWSHA RESTAURANT,"2, Jalan Platinum G 7/G, Seksyen 7, Shah Alam, Selangor"
boworn sangkayoon,"Nice middle east food, fantastic!","Rated 5.0 out of 5,",ALRAWSHA RESTAURANT,"2, Jalan Platinum G 7/G, Seksyen 7, Shah Alam, Selangor"
amalina daud,the ambience and food is great. the portion is worth the price. we ordered the 1kg platter and 3x1 lamb mandy and shared it among 9pax. salteh and another minced beef dish with basil and tomatoes  is sooo good. pls try it.,"Rated 5.0 out of 5,",ALRAWSHA RESTAURANT,"2, Jalan Platinum G 7/G, Seksyen 7, Shah Alam, Selangor"
Syed Khidzir Syed Mahadzir,These is my first time having dinner there.The food was very delicious...,"Rated 4.0 out of 5,",ALRAWSHA RESTAURANT,"2, Jalan Platinum G 7/G, Seksyen 7, Shah Alam, Selangor"
Asiefa Ridzuan,"We went to Al Rawsha one family yesterday to celebrate my birhday. The food was soooo delicious, price is affordable & staff very fast doing their job. A small miscommunication but overall they can handle it. Food delivery right on time before iftar (azan maghrib) Definitely will go again..","Rated 5.0 out of 5,",ALRAWSHA RESTAURANT,"2, Jalan Platinum G 7/G, Seksyen 7, Shah Alam, Selangor"
Kelly K,Portion is big. Price is super affordable. 10/10 will come again,"Rated 5.0 out of 5,",ALRAWSHA RESTAURANT,"2, Jalan Platinum G 7/G, Seksyen 7, Shah Alam, Selangor"
Izzah Saifudin,Their lamb mandy is good!Ambiance is o.k. because the place is packed so the service was a bit slow.,"Rated 4.0 out of 5,",ALRAWSHA RESTAURANT,"2, Jalan Platinum G 7/G, Seksyen 7, Shah Alam, Selangor"
Firdaus Omar,"The rice is good with the lamb kebab. Comfortable, and suitable for family dinner.","Rated 3.0 out of 5,",ALRAWSHA RESTAURANT,"2, Jalan Platinum G 7/G, Seksyen 7, Shah Alam, Selangor"
nur hidayah mat,"Spacious place to dine in, air conditioning and the food is good","Rated 4.0 out of 5,",ALRAWSHA RESTAURANT,"2, Jalan Platinum G 7/G, Seksyen 7, Shah Alam, Selangor"
Maxmilliana Fidelis,Loved the hummus and bread. Just getting my favorite Arabic meals and it does not disappoint.,"Rated 5.0 out of 5,",ALRAWSHA RESTAURANT,"2, Jalan Platinum G 7/G, Seksyen 7, Shah Alam, Selangor"
Wan Azhar Tanzirun,The food was good and the price very reasonable,"Rated 5.0 out of 5,",ALRAWSHA RESTAURANT,"2, Jalan Platinum G 7/G, Seksyen 7, Shah Alam, Selangor"
MyKamilChannel,A great place for events. Will be planning to take SO here for dinner dates or anniversary,"Rated 5.0 out of 5,",ALRAWSHA RESTAURANT,"2, Jalan Platinum G 7/G, Seksyen 7, Shah Alam, Selangor"
