Author,Review,Rating,Restaurant,Location
Mijan Ghani,"Food is great but customer service is very very bad, i ask 5times for my fried rice and it takes 2hours them to really really notice me😂😂 too slow.. and they dont care about the customers, when i cancelled and they get angry birds face😅 who's fault is that btw??? i dont understand","Rated 1.0 out of 5,",The Fisherman Wharf,"Lot 1160, Jalan Sri Dagang, Miri, Sarawak"
jack black,"Great seafood, tried the shellout and the seafood fried rice...the taste marvelous, but we didnt dine in due to fully booked, so we just order for take away....need to contact the restaurant to reserved for dine in, 2-3 days earlier....","Rated 4.0 out of 5,",The Fisherman Wharf,"Lot 1160, Jalan Sri Dagang, Miri, Sarawak"
Vince Tang,"Nice delicious shells, clams, ""bamboo"" clams. Loved the scallops. Prawns a bit dry but very fleshy. Out of crabs that day.","Rated 5.0 out of 5,",The Fisherman Wharf,"Lot 1160, Jalan Sri Dagang, Miri, Sarawak"
Mc Kambeng,Very good food and enviroment. Very hard to get a table even for 2. Booking have to be made before 12pm on weekend.,"Rated 4.0 out of 5,",The Fisherman Wharf,"Lot 1160, Jalan Sri Dagang, Miri, Sarawak"
Hafiidz Hassan,"Relatively packed and quite a long while before a waiter come to take the order, and even longer to wait for the food, might be due to the time since we arrived around 8pm, taste great but expensive,","Rated 4.0 out of 5,",The Fisherman Wharf,"Lot 1160, Jalan Sri Dagang, Miri, Sarawak"
Siti Rahmah Abdul Mutalip,Cool place .. affordable shellout! Love the sambal and family friendly environment.. book early to avoid disappointment...,"Rated 4.0 out of 5,",The Fisherman Wharf,"Lot 1160, Jalan Sri Dagang, Miri, Sarawak"
Azim Hj Sanny,"Place may be packed during peak periods, so must book a table! Otherwise, the restaurant has the best seafood in the area.","Rated 4.0 out of 5,",The Fisherman Wharf,"Lot 1160, Jalan Sri Dagang, Miri, Sarawak"
ernz end,Would love to go again. The sauce is magical (but spicy). Not suitable for kids.,"Rated 5.0 out of 5,",The Fisherman Wharf,"Lot 1160, Jalan Sri Dagang, Miri, Sarawak"
Salim Dolhan,"It's a great place for sea food lovers, try first then you know what I meant.","Rated 5.0 out of 5,",The Fisherman Wharf,"Lot 1160, Jalan Sri Dagang, Miri, Sarawak"
Timothy George,A wonderful place to eat with family & friends. Reasonably priced & friendly staff.,"Rated 4.0 out of 5,",The Fisherman Wharf,"Lot 1160, Jalan Sri Dagang, Miri, Sarawak"
Raa Kecik,"delicious food , you will not regret. try and will want to eat there again 💕","Rated 5.0 out of 5,",The Fisherman Wharf,"Lot 1160, Jalan Sri Dagang, Miri, Sarawak"
dupie82 kee,A good place to hang out with your friends.. but better call them to reserve  the table!,"Rated 4.0 out of 5,",The Fisherman Wharf,"Lot 1160, Jalan Sri Dagang, Miri, Sarawak"
slyvester chiri,"Good to go,easy to get fresh fish","Rated 5.0 out of 5,",The Fisherman Wharf,"Lot 1160, Jalan Sri Dagang, Miri, Sarawak"
Adisteed,food is good but snail slow service kills your appetite....,"Rated 2.0 out of 5,",The Fisherman Wharf,"Lot 1160, Jalan Sri Dagang, Miri, Sarawak"
Nur Sheila,The food was delicious,"Rated 5.0 out of 5,",The Fisherman Wharf,"Lot 1160, Jalan Sri Dagang, Miri, Sarawak"
Nuha,Nice sambal. Need to book in advance if you come in group,"Rated 5.0 out of 5,",The Fisherman Wharf,"Lot 1160, Jalan Sri Dagang, Miri, Sarawak"
Leeya Ishak,Best shell out in Miri. Their penang char kueh tiaw is to die for also. Highly recommended!,"Rated 5.0 out of 5,",The Fisherman Wharf,"Lot 1160, Jalan Sri Dagang, Miri, Sarawak"
abdul iswarndy,"The food is very nice and tasty, the only let down is the pricing, it could be cheaper","Rated 5.0 out of 5,",The Fisherman Wharf,"Lot 1160, Jalan Sri Dagang, Miri, Sarawak"
Haisha Ting,The food is very delicious and interesting way to eat seafood,"Rated 5.0 out of 5,",The Fisherman Wharf,"Lot 1160, Jalan Sri Dagang, Miri, Sarawak"
Petertankia Fatt,It looked like the market is hidden place not known by many.,"Rated 1.0 out of 5,",The Fisherman Wharf,"Lot 1160, Jalan Sri Dagang, Miri, Sarawak"
nicoro sans,"For today rate, quite low. The rice not cook enough","Rated 3.0 out of 5,",The Fisherman Wharf,"Lot 1160, Jalan Sri Dagang, Miri, Sarawak"
Alvin Tingang,"Neat, Clean and Tidy. Foods taste so gooood too!","Rated 5.0 out of 5,",The Fisherman Wharf,"Lot 1160, Jalan Sri Dagang, Miri, Sarawak"
Allen Chin,"Undercooked seafood. Sent back to recook, still raw the second time round. Slow service","Rated 2.0 out of 5,",The Fisherman Wharf,"Lot 1160, Jalan Sri Dagang, Miri, Sarawak"
Lawrence Law,Delicious food must come together with fresh seafood,"Rated 3.0 out of 5,",The Fisherman Wharf,"Lot 1160, Jalan Sri Dagang, Miri, Sarawak"
bob zakaria,Good and reasonably priced food. Clean.,"Rated 3.0 out of 5,",The Fisherman Wharf,"Lot 1160, Jalan Sri Dagang, Miri, Sarawak"
K. SR,Food is alright. Staff are very rude! Not worth the wait.,"Rated 1.0 out of 5,",The Fisherman Wharf,"Lot 1160, Jalan Sri Dagang, Miri, Sarawak"
Positive Bonus Sdn. Bhd. Pbsb,Awesome food and environment,"Rated 5.0 out of 5,",The Fisherman Wharf,"Lot 1160, Jalan Sri Dagang, Miri, Sarawak"
Karen Tan,a biy pricey but food is good,"Rated 4.0 out of 5,",The Fisherman Wharf,"Lot 1160, Jalan Sri Dagang, Miri, Sarawak"
Ismail Bakar,Eating the way Arabian style.. But here served seafood...,"Rated 5.0 out of 5,",The Fisherman Wharf,"Lot 1160, Jalan Sri Dagang, Miri, Sarawak"
HIRAWATI ABDUL RAHMAN,Tempting,"Rated 5.0 out of 5,",The Fisherman Wharf,"Lot 1160, Jalan Sri Dagang, Miri, Sarawak"
Ben Sahadan,Cheap seafood in large batches. Yummm,"Rated 5.0 out of 5,",The Fisherman Wharf,"Lot 1160, Jalan Sri Dagang, Miri, Sarawak"
Zareef Kamil,Nice food & always busy,"Rated 5.0 out of 5,",The Fisherman Wharf,"Lot 1160, Jalan Sri Dagang, Miri, Sarawak"
A Jani,Great for shell out dining,"Rated 5.0 out of 5,",The Fisherman Wharf,"Lot 1160, Jalan Sri Dagang, Miri, Sarawak"
Elwin Jau Daud,same like portside. try it,"Rated 5.0 out of 5,",The Fisherman Wharf,"Lot 1160, Jalan Sri Dagang, Miri, Sarawak"
Mr.X,fully recommended..worth your money..,"Rated 5.0 out of 5,",The Fisherman Wharf,"Lot 1160, Jalan Sri Dagang, Miri, Sarawak"
MATTHEWS EMBAN,Nice atmosphere & good food,"Rated 5.0 out of 5,",The Fisherman Wharf,"Lot 1160, Jalan Sri Dagang, Miri, Sarawak"
RAMLI NORMAN,Great food serve and tasty,"Rated 4.0 out of 5,",The Fisherman Wharf,"Lot 1160, Jalan Sri Dagang, Miri, Sarawak"
Tze Horng Tan,A marvelous place for seafood lovers.,"Rated 4.0 out of 5,",The Fisherman Wharf,"Lot 1160, Jalan Sri Dagang, Miri, Sarawak"
Mrs Galvin Bong,love the place... will come again,"Rated 4.0 out of 5,",The Fisherman Wharf,"Lot 1160, Jalan Sri Dagang, Miri, Sarawak"
Adee Ardeanz,Loving it... good serving...,"Rated 5.0 out of 5,",The Fisherman Wharf,"Lot 1160, Jalan Sri Dagang, Miri, Sarawak"
SuCy Tang,Nice seafood place to eat..,"Rated 3.0 out of 5,",The Fisherman Wharf,"Lot 1160, Jalan Sri Dagang, Miri, Sarawak"
Abbyana Tan Hicks,Service abit slow.....not enough staff,"Rated 3.0 out of 5,",The Fisherman Wharf,"Lot 1160, Jalan Sri Dagang, Miri, Sarawak"
HezvaLe,Good food,"Rated 5.0 out of 5,",The Fisherman Wharf,"Lot 1160, Jalan Sri Dagang, Miri, Sarawak"
Mazlan Iskandar,Very delicious cuisine,"Rated 5.0 out of 5,",The Fisherman Wharf,"Lot 1160, Jalan Sri Dagang, Miri, Sarawak"
Waqqas Hanafi,Quick service. Fresh seafood.,"Rated 5.0 out of 5,",The Fisherman Wharf,"Lot 1160, Jalan Sri Dagang, Miri, Sarawak"
Abdul Rahman Wasli,Nice food,"Rated 4.0 out of 5,",The Fisherman Wharf,"Lot 1160, Jalan Sri Dagang, Miri, Sarawak"
Melchizedek Thomas,Place where you can buu fish.,"Rated 3.0 out of 5,",The Fisherman Wharf,"Lot 1160, Jalan Sri Dagang, Miri, Sarawak"
M Lau,Nice food,"Rated 4.0 out of 5,",The Fisherman Wharf,"Lot 1160, Jalan Sri Dagang, Miri, Sarawak"
KIMI CHONG,Nice place for lunch,"Rated 4.0 out of 5,",The Fisherman Wharf,"Lot 1160, Jalan Sri Dagang, Miri, Sarawak"
Dess Ki (Jungkookie),Unfriendly and rude staff,"Rated 1.0 out of 5,",The Fisherman Wharf,"Lot 1160, Jalan Sri Dagang, Miri, Sarawak"
Fienaz Afran,The sambal Dabooom!,"Rated 5.0 out of 5,",The Fisherman Wharf,"Lot 1160, Jalan Sri Dagang, Miri, Sarawak"
arell yie,goodd,"Rated 5.0 out of 5,",The Fisherman Wharf,"Lot 1160, Jalan Sri Dagang, Miri, Sarawak"
Fernandes Adman,Yeahh,"Rated 4.0 out of 5,",The Fisherman Wharf,"Lot 1160, Jalan Sri Dagang, Miri, Sarawak"
mohd azri,Nice carving...,"Rated 5.0 out of 5,",The Fisherman Wharf,"Lot 1160, Jalan Sri Dagang, Miri, Sarawak"
Andi Kusuandi,The have have restaurant.,"Rated 4.0 out of 5,",The Fisherman Wharf,"Lot 1160, Jalan Sri Dagang, Miri, Sarawak"
Marhani Lot,Delicious!!,"Rated 5.0 out of 5,",The Fisherman Wharf,"Lot 1160, Jalan Sri Dagang, Miri, Sarawak"
msdee Dee,Expensive!,"Rated 2.0 out of 5,",The Fisherman Wharf,"Lot 1160, Jalan Sri Dagang, Miri, Sarawak"
Senabu Lin,Nothing much,"Rated 2.0 out of 5,",The Fisherman Wharf,"Lot 1160, Jalan Sri Dagang, Miri, Sarawak"
yaman s,Nice foods,"Rated 4.0 out of 5,",The Fisherman Wharf,"Lot 1160, Jalan Sri Dagang, Miri, Sarawak"
Ross Drahman,Love their seafood plater.,"Rated 3.0 out of 5,",The Fisherman Wharf,"Lot 1160, Jalan Sri Dagang, Miri, Sarawak"
zaidi zahidin,"(Translated by Google) First few time experience was good. The paste for Shell-out seafood is really2 good and service was fast. …More(Translated by Google) First few time experience was good. The paste for Shell-out seafood is really2 good and service was fast.Not sure why, but I've been here 3 times in a row and the menu is ""out of date"", even though the store is open at 5pm and I'm up at 6pm. The stingray fish ... is gone. Pandan fat rice ... is out.It's not appropriate to eat 1 person as most of the killer menu portion is packed ...(Original)First few time experience was good. The paste for Shell-out seafood is really2 good and service was fast.Tak tau kenapa, tapi lately sudah 3 kali berturut-turut saya datang dan ada key menu ""sudah habis"", walaupun kedai buka jam 5pm dan saya sampai pukul 6pm. Ikan pari... habis. Nasi lemak pandan... habis.Kurang sesuai kalau datang makan 1 org sbb kebanyakan killer menu portion makan ramai2...","Rated 2.0 out of 5,",The Fisherman Wharf,"Lot 1160, Jalan Sri Dagang, Miri, Sarawak"
Anna Wong,(Translated by Google) There is a little expensive.🤔(Original)Ada mahal sedikit.🤔,"Rated 3.0 out of 5,",The Fisherman Wharf,"Lot 1160, Jalan Sri Dagang, Miri, Sarawak"
ran sltn,(Translated by Google) Very expensive for the usual taste and small size(Original) …More(Translated by Google) Very expensive for the usual taste and small size(Original)Sangat mahal untuk rasa yang biasa dan size yang sikit,"Rated 1.0 out of 5,",The Fisherman Wharf,"Lot 1160, Jalan Sri Dagang, Miri, Sarawak"
Khairun Nisa' Amir,(Translated by Google) my 1st time and it was sedap crazy! 👍(Original) …More(Translated by Google) my 1st time and it was sedap crazy! 👍(Original)my 1st time and it was sedap gila! 👍,"Rated 5.0 out of 5,",The Fisherman Wharf,"Lot 1160, Jalan Sri Dagang, Miri, Sarawak"
wong keehing,"(Translated by Google) Chinese dumplings, delicious, dumplings and delicious gravy …More(Translated by Google) Chinese dumplings, delicious, dumplings and delicious gravy(Original)中国水饺， 美味， 水饺里面还有美味的肉汁","Rated 5.0 out of 5,",The Fisherman Wharf,"Lot 1160, Jalan Sri Dagang, Miri, Sarawak"
Ann Lee,,"Rated 5.0 out of 5,",The Fisherman Wharf,"Lot 1160, Jalan Sri Dagang, Miri, Sarawak"
Jennyfer Jack,,"Rated 5.0 out of 5,",The Fisherman Wharf,"Lot 1160, Jalan Sri Dagang, Miri, Sarawak"
Joe Nado,,"Rated 4.0 out of 5,",The Fisherman Wharf,"Lot 1160, Jalan Sri Dagang, Miri, Sarawak"
Carrien Entri,,"Rated 5.0 out of 5,",The Fisherman Wharf,"Lot 1160, Jalan Sri Dagang, Miri, Sarawak"
Ahmad Bakar,(Translated by Google) Clean place(Original)Tempat yg bersih,"Rated 5.0 out of 5,",The Fisherman Wharf,"Lot 1160, Jalan Sri Dagang, Miri, Sarawak"
Adzizie Mahamad,,"Rated 5.0 out of 5,",The Fisherman Wharf,"Lot 1160, Jalan Sri Dagang, Miri, Sarawak"
chong tzehong,"(Translated by Google) Delicious, fresh(Original)好吃，新鲜","Rated 4.0 out of 5,",The Fisherman Wharf,"Lot 1160, Jalan Sri Dagang, Miri, Sarawak"
Viczera Frankie,,"Rated 5.0 out of 5,",The Fisherman Wharf,"Lot 1160, Jalan Sri Dagang, Miri, Sarawak"
N7,,"Rated 4.0 out of 5,",The Fisherman Wharf,"Lot 1160, Jalan Sri Dagang, Miri, Sarawak"
Dean,,"Rated 5.0 out of 5,",The Fisherman Wharf,"Lot 1160, Jalan Sri Dagang, Miri, Sarawak"
Hock Lee Kitchen & Bath,,"Rated 1.0 out of 5,",The Fisherman Wharf,"Lot 1160, Jalan Sri Dagang, Miri, Sarawak"
Azrie Kamil,,"Rated 5.0 out of 5,",The Fisherman Wharf,"Lot 1160, Jalan Sri Dagang, Miri, Sarawak"
Edric Thong,,"Rated 5.0 out of 5,",The Fisherman Wharf,"Lot 1160, Jalan Sri Dagang, Miri, Sarawak"
Mohd Nasiruddin Abdul Razak,,"Rated 4.0 out of 5,",The Fisherman Wharf,"Lot 1160, Jalan Sri Dagang, Miri, Sarawak"
Afiq Fuad,,"Rated 4.0 out of 5,",The Fisherman Wharf,"Lot 1160, Jalan Sri Dagang, Miri, Sarawak"
Suraya Julaihi,,"Rated 5.0 out of 5,",The Fisherman Wharf,"Lot 1160, Jalan Sri Dagang, Miri, Sarawak"
Azmil Hamzah,,"Rated 3.0 out of 5,",The Fisherman Wharf,"Lot 1160, Jalan Sri Dagang, Miri, Sarawak"
Kengye Leow,"Steamed chicken curry rice: 4/5Missing a little “warmth” to the dish, not cool but room temperature. It’s certainly not the spicy curry which is nice for non-spicy eater like me …MoreSteamed chicken curry rice: 4/5Missing a little “warmth” to the dish, not cool but room temperature. It’s certainly not the spicy curry which is nice for non-spicy eater like meGood environment, affordable dinner, lots of ceiling fan (about 6, they turn all on even though I am the only customer), friendly staff, great service, they put a mosquito repellant under my table seconds after they took my order 👍🏼","Rated 4.0 out of 5,",Lemon Grass Cafe,"Miri, Sarawak"
Kaz C,"The Sarawak laksa was good, the mee hoon was slightly thicker, shrimps included and great chicken.","Rated 4.0 out of 5,",Lemon Grass Cafe,"Miri, Sarawak"
Baby G,"Love love their nasi lemak and their price is reasonable as well. They do have wantan, mee kolok and so on. And if not mistaken they close at 4 and then continue to open after that until night if not mistaken and they provide free Wi-Fi what could go wrong with that.","Rated 4.0 out of 5,",Lemon Grass Cafe,"Miri, Sarawak"
Dunstan Geraman,The food especially Fried Chicken Noodle Ketchup (Kolok Mee) very delicious and their price is reasonable. Keep it up. Very friendly staff and boss (owner).,"Rated 5.0 out of 5,",Lemon Grass Cafe,"Miri, Sarawak"
Will MeetYou,"Located at a quite remote place in Miri. There is not much shop around this shop, you can have a lunch break here on your journey to Brunei and Sabah if you are driving. …MoreLocated at a quite remote place in Miri. There is not much shop around this shop, you can have a lunch break here on your journey to Brunei and Sabah if you are driving.They serve no pork, you can expect some Chinese and Malay cuisine. Very local taste, nasi lemak especially.","Rated 3.0 out of 5,",Lemon Grass Cafe,"Miri, Sarawak"
Anders Cheng,Love the nasi lemak chicken Chop. Only problem was the cafe is not well ventilated and one can leave smelling like the fried chicken . Delicious food at affordable price,"Rated 4.0 out of 5,",Lemon Grass Cafe,"Miri, Sarawak"
Ian Sia,"Your clean, friendly Mirian-styled kopitiam that would somehow remind you of the last jazz bar you've never been to.I ordered steamed chicken. It was good.","Rated 5.0 out of 5,",Lemon Grass Cafe,"Miri, Sarawak"
Zainol Ariffin,I love their fried chicken and their roasted chicken rice is delicious and different from other places. Should give it a try. Cheapest shop in that area,"Rated 5.0 out of 5,",Lemon Grass Cafe,"Miri, Sarawak"
